,Date,User,Tweet
8827,2021-04-04 07:08:08+00:00,WhatsAppLaws,"@CongressOrBJP @_Perry4Law @IMPraveenDalal @PTLB We are inviting suggestions and comments from parents, teachers, students and other stakeholders involved with STREAMI virtual school. Interested people may contact us at https://t.co/gHK4KUTdzv for the same. Your suggestions are valuable to us #DigitalIndia @IMPraveenDalal @PTLB https://t.co/iiAwR2GxS4"
8828,2021-04-04 06:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/q0BtwLwAeF

#Hindi #English #DigitalIndia 
https://t.co/bMThv1iXwQ"
8829,2021-04-04 06:08:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/QcVRXznZeU

#Hindi #Sanskrit #DigitalIndia
https://t.co/iHme2UcpFK"
8830,2021-04-04 05:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/wjMCoEuGAS

 #Hindi #English #DigitalIndia
https://t.co/IQXsWpvPWq"
8831,2021-04-04 05:18:56+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/tji73g9jpA

#Marathi #DigitalIndia 
https://t.co/b4Lrr6Gd0d"
8832,2021-04-04 04:26:46+00:00,CongressOrBJP,"Education in India is designed to make you dumb, weak and slave. You need to unchain yourself and develop skills and critical thinking. Or after 25 years of age you would be wandering at roads as unemployed. We cover you from kindergarten to lifelong learning. #DigitalIndia @PTLB https://t.co/5QBW5ga2N6"
8833,2021-04-04 04:08:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/a2Uj6xxQpx 

 #Telugu #English  #DigitalIndia
https://t.co/Iulx1y9CxZ"
8834,2021-04-04 03:59:14+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/cTIuAJJ1O3

 #Hindi #English #DigitalIndia
https://t.co/XEaUT9wZGm"
8835,2021-04-04 03:28:56+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/64w4YAiEOh

 #Kolkata #DigitalIndia 
https://t.co/6uPkglJ7Fe"
8836,2021-04-04 03:18:57+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/YHokN2Zz1G

#Dehradun #DigitalIndia
https://t.co/JFkvTn2wlL"
8837,2021-04-04 02:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/onbWpdy5HA 

#Agartala #DigitalIndia 
https://t.co/8mSibLJ4sd"
8838,2021-04-04 02:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/grfzZmLxBJ

 #Chennai #DigitalIndia 
https://t.co/2KvmDou1oR"
8839,2021-04-04 02:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/5xdLafk8ZQ

#Gangtok #DigitalIndia 
https://t.co/46zlbFVXBP"
8840,2021-04-04 02:08:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/IC2J4ymypU
#Chandigarh #DigitalIndia 
https://t.co/Ds3bXTzgvS"
8841,2021-04-04 01:58:56+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/rhP7p3hsPo

#Pondicherry #DigitalIndia 
https://t.co/U3xk7nGdHW"
8842,2021-04-04 01:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/w9Jf2BeEcv

#Kohima #DigitalIndia 
https://t.co/buYfs1ZZCn"
8843,2021-04-04 01:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/yo4xSuSITP

#Aizawl #DigitalIndia 
https://t.co/H0LGqL0GDw"
8844,2021-04-04 01:18:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/bPEC1X19c7 

#Shillong #DigitalIndia 
https://t.co/KRN3N9HxwE"
8845,2021-04-04 01:08:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/B7TYkm05QQ

#Imphal #DigitalIndia 
https://t.co/FtKT8GKgBZ"
8846,2021-04-04 00:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/GVWRW39qzn

 #Mumbai #DigitalIndia
https://t.co/7D1QpygxjF"
8847,2021-04-04 00:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/k9o2SI9mUn

#Kavaratti #DigitalIndia 
https://t.co/2hmgVaLj5O"
8848,2021-04-04 00:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/q0BtwLwAeF

#Leh #Kargil #DigitalIndia 
https://t.co/bMThv1iXwQ"
8849,2021-04-03 23:48:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/Cogxvs1S4p

#Jammu #Srinagar #DigitalIndia 
https://t.co/3BJNMfqKXP"
8850,2021-04-03 23:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/QcVRXznZeU

#Shimla #Dharamshala #DigitalIndia
https://t.co/iHme2UcpFK"
8851,2021-04-03 22:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/wjMCoEuGAS

 #Delhi #DigitalIndia
https://t.co/IQXsWpvPWq"
8852,2021-04-03 21:48:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/h6KHwKNOZR

#Silvassa #DigitalIndia
https://t.co/MzzRwv1xsQ"
8853,2021-04-03 21:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/zFmTonihZH

 #Chandigarh #DigitalIndia
https://t.co/hz42gR7tlb"
8854,2021-04-03 20:34:20+00:00,CongressOrBJP,"We are inviting suggestions and comments from parents, teachers, students and other stakeholders involved with STREAMI virtual school. Interested people may contact us at https://t.co/dslp0CUIXw for the same. Your suggestions are valuable to us #DigitalIndia @IMPraveenDalal @PTLB https://t.co/HPzYJnn7BO"
8855,2021-04-03 18:26:53+00:00,_financiallaws,Learn about techno legal issues of finance inside out exclusively upon STREAMI virtual school. We would combine techno legal and commercial aspects of finance so that K12 students would be better than graduate financial students from other institutions. E-mail now. #DigitalIndia https://t.co/tB6ZQiDwdc
8856,2021-04-03 18:13:22+00:00,_Perry4Law,"Education in India is designed to make you dumb, weak and slave. You need to unchain yourself and develop skills and critical thinking. Or after 25 years of age you would be wandering at roads as unemployed. We cover you from kindergarten to lifelong learning. #DigitalIndia @PTLB https://t.co/ryOXAXG3AS"
8857,2021-04-03 16:36:16+00:00,_OfficialECI,"@IMPraveenDalal @UNESCO @WorldBank @GEMReport @ConnectSDGs @GlobalGoalsUN @UN @PtlbSchool @PTLBProjects @P4LOIndia @UNICEFIndia Education in India is designed to make you dumb, weak and slave. You need to unchain yourself and develop skills and critical thinking. Or after 25 years of age you would be wandering at roads as unemployed. We cover you from kindergarten to lifelong learning. #DigitalIndia @PTLB https://t.co/riDJLTsfsS"
8858,2021-04-03 16:00:05+00:00,PtlbSchool,"@CongressOrBJP @IMPraveenDalal Education in India is designed to make you dumb, weak and slave. You need to unchain yourself and develop skills and critical thinking. Or after 25 years of age you would be wandering at roads as unemployed. We cover you from kindergarten to lifelong learning. #DigitalIndia @PTLB https://t.co/UZ77KgkoVM"
8859,2021-04-03 15:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/cTIuAJJ1O3

 #Portblair #DigitalIndia
https://t.co/XEaUT9wZGm"
8860,2021-04-03 15:45:10+00:00,AskJyotishi,"Two things Corona gave to India.
1. Work from home culture 
2. Digital India
#COVID19India #India #DigitalIndia"
8861,2021-04-03 15:28:58+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/64w4YAiEOh

 #WestBengal #DigitalIndia 
https://t.co/6uPkglJ7Fe"
8862,2021-04-03 14:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/onbWpdy5HA 

 #Tripura #DigitalIndia 
https://t.co/8mSibLJ4sd"
8863,2021-04-03 14:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/grfzZmLxBJ

 #Tamilnadu #DigitalIndia 
https://t.co/2KvmDou1oR"
8864,2021-04-03 14:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/5xdLafk8ZQ

 #Sikkim #DigitalIndia 
https://t.co/46zlbFVXBP"
8865,2021-04-03 14:08:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/IC2J4ymypU
 #Punjab #DigitalIndia 
https://t.co/Ds3bXTzgvS"
8866,2021-04-03 13:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/w9Jf2BeEcv

 #Nagaland #DigitalIndia 
https://t.co/buYfs1ZZCn"
8867,2021-04-03 13:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/yo4xSuSITP

 #Mizoram #DigitalIndia 
https://t.co/H0LGqL0GDw"
8868,2021-04-03 13:18:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/bPEC1X19c7 

 #Meghalaya #DigitalIndia 
https://t.co/KRN3N9HxwE"
8869,2021-04-03 13:08:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/B7TYkm05QQ

 #Manipur #DigitalIndia 
https://t.co/FtKT8GKgBZ"
8870,2021-04-03 13:05:45+00:00,HirenTumbadiya,"Restart yourself from every problem  and start from zero it's OK to start from zero and but don't make same mistakes that you make till today....
#motivation #ReSTARTING #Truth #20s #digitalindia #India"
8871,2021-04-03 12:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/GVWRW39qzn

 #Maharashtra #DigitalIndia
https://t.co/7D1QpygxjF"
8872,2021-04-03 12:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/k9o2SI9mUn

 #Lakshadweep #DigitalIndia 
https://t.co/2hmgVaLj5O"
8873,2021-04-03 12:28:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/q0BtwLwAeF

 #Ladakh #DigitalIndia 
https://t.co/bMThv1iXwQ"
8874,2021-04-03 11:48:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/Cogxvs1S4p

 #Jammu #Kashmir #DigitalIndia 
https://t.co/3BJNMfqKXP"
8875,2021-04-03 10:58:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/wjMCoEuGAS

 #Delhi #DigitalIndia
https://t.co/IQXsWpvPWq"
8876,2021-04-03 10:48:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/tji73g9jpA

 #Diu #Daman #DigitalIndia 
https://t.co/b4Lrr6Gd0d"
8877,2021-04-03 10:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/h6KHwKNOZR

 #Dadra #DigitalIndia
https://t.co/MzzRwv1xsQ"
8878,2021-04-03 10:19:43+00:00,dastikop,"""INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/64w4YA13pH

 #Kolkata #DigitalIndia 
https://t.co/6uPkglrwgE
"""
8879,2021-04-03 10:18:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/zFmTonihZH

 #Chandigarh #DigitalIndia
https://t.co/hz42gR7tlb"
8880,2021-04-03 09:38:55+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/a2Uj6xxQpx 

 #AndhraPradesh #DigitalIndia
https://t.co/Iulx1y9CxZ"
8881,2021-04-03 09:37:18+00:00,dastikop,"INDIA DRIVE: Find Online Citizen Services QUICKER 

INDIA Drive is your SEARCH ENGINE for Online Services from State and Central Governments.

https://t.co/cTIuAJJ1O3

 #Andaman #Nicobar #DigitalIndia
https://t.co/XEaUT9wZGm"
8882,2021-04-03 09:08:44+00:00,onastitva,"“The knowledge that you have emerged wiser and stronger from setbacks means that you are, ever after, secure in your ability to survive.” - JK Rowling
#astitva #onastitva #entrepreneur  #HarryPotter #JKrowling #series #philanthropist #digitalmarketing  #digitalindia #smartinvest https://t.co/KxakoxGOI3"
8883,2021-04-03 08:56:36+00:00,LOLmaarLo,.@AxisBankSupport had servers down from 1100 AM not sure if now working or not. .@NSEIndia had servers down few days. This is new #DigitalIndia
8884,2021-04-03 05:41:35+00:00,CSCegov_,"VLE V Surya from Kunniyur village, #TamilNadu distributing Free Sanitary Pads and Spreading Awareness about Menstrual Hygiene among Women and girls under the Stree Swabhiman Initiative.

#CSC #DigitalIndia #TransformingIndia #StreeSwabhiman #SaturdayVibes #womenempowerment https://t.co/mL9L2yEubg"
8885,2021-04-03 05:16:49+00:00,CongressOrBJP,@narendramodi HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/YGavkYO8Y4
8886,2021-04-03 05:11:29+00:00,CongressOrBJP,@DrRPNishank @EduMinOfIndia @mygovindia We have nil accountability in India. Nobody is interested in public services and nation builders are discouraged from building nation. Our STREAMI School would have received many awards in foreign countries. But in India it was ignored at the cost of free education. #DigitalIndia https://t.co/uQ3gvYNQsp
8887,2021-04-03 05:09:12+00:00,AshwaniK19,"Do to covid I have to do work from home.I'm currently leaving at a place where the only broadband provide is @wifichoupal.
@narendramodi is saying for #DigitalIndia this is how digital india is made.Leave village behind and provide services to city.#COVIDSecondWave #Lashkar_e_RSS"
8888,2021-04-03 04:51:51+00:00,AadhaarSucks,@DrRPNishank @EduMinOfIndia @mygovindia We have nil accountability in India. Nobody is interested in public services and nation builders are discouraged from building nation. Our STREAMI School would have received many awards in foreign countries. But in India it was ignored at the cost of free education. #DigitalIndia https://t.co/cCyt6KMCOP
8889,2021-04-03 01:55:19+00:00,harshitjee02,"@AmitShah @PMOIndia Prince Kumar is cheating on the name of Yoderm Digital Company, who says that his company is approved from Digital India 
#yodrm #DigitalIndia"
8890,2021-04-02 22:14:47+00:00,AadhaarLies,@IMPraveenDalal @PMOIndia @DrRPNishank @msisodia @LtGovDelhi @narendramodi @rashtrapatibhvn @EduMinOfIndia @OfficeOfSDhotre @PtlbSchool @PtlbSchools @PTLBProjects @_Perry4Law @UNESCO @GEMReport We have nil accountability in India. Nobody is interested in public services and nation builders are discouraged from building nation. Our STREAMI School would have received many awards in foreign countries. But in India it was ignored at the cost of free education. #DigitalIndia https://t.co/t86Rpz7tLQ
8891,2021-04-02 21:09:56+00:00,WhatsAppLaws,@PtlbSchool @IMPraveenDalal @PTLBProjects @GEMReport @UNESCO @UNICEFIndia @WorldBank @WorldBankSAsia @UN @P4LOIndia @PTLB HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/y03ofhUGWs
8892,2021-04-02 21:08:58+00:00,WhatsAppLaws,@IMPraveenDalal @PMOIndia @DrRPNishank @msisodia @LtGovDelhi @narendramodi @rashtrapatibhvn @EduMinOfIndia @OfficeOfSDhotre @PtlbSchool @PtlbSchools @PTLBProjects @_Perry4Law @UNESCO @GEMReport HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/jmrgXe0NC1
8893,2021-04-02 20:49:01+00:00,AadhaarLies,@PtlbSchool @IMPraveenDalal @PTLBProjects @GEMReport @UNESCO @UNICEFIndia @WorldBank @WorldBankSAsia @UN @P4LOIndia @PTLB HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/zftgHESCe0
8894,2021-04-02 20:47:01+00:00,AadhaarLies,@narendramodi HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/WN2lfdzNLN
8895,2021-04-02 20:46:34+00:00,AadhaarLies,@narendramodi HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/7aJRLM2vM8
8896,2021-04-02 20:28:28+00:00,PtlbSchool,@DrRPNishank @iiscbangalore HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/IZUnvPxSYz
8897,2021-04-02 20:26:49+00:00,PtlbSchool,@DrRPNishank @narendramodi HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/nNTaLbUZMj
8898,2021-04-02 20:20:55+00:00,PtlbSchool,@IMPraveenDalal @PMOIndia @DrRPNishank @msisodia @LtGovDelhi @narendramodi @rashtrapatibhvn @EduMinOfIndia @OfficeOfSDhotre @PtlbSchools @PTLBProjects @_Perry4Law @UNESCO @GEMReport HI @cbseindia29. What is the status of our recognition application that we made on 15-03-2021? We have not heard anything from you in this regard so far. STREAMI is a revolutionary skills development school and it is sad that CBSE is so indifferent towards it. #DigitalIndia @PTLB https://t.co/bnKOtdQeAG
8899,2021-04-02 16:54:47+00:00,Vishal45332666,"This is how @flipkartsupport making fool to people ,on app showing delivery in one day for fresh order and when order placed  then your shipment got delayed and long wait ,whole story of making fool in three images #DigitalIndia @_Kalyan_K  #Apple directly dispatched from USA. https://t.co/UuFqqhe2jj"
8900,2021-04-02 13:33:45+00:00,adif_India,"The Arizona house of representatives passed a landmark legislation that prevented Google and Apple from collecting high commissions on in-app purchases on their app stores by forcing developers to use their native payment system.

#playstore #google #digitalindia #ADIF https://t.co/PqnYH6BYVr"
8901,2021-04-02 13:27:34+00:00,mano_soham,"Supper intelligent people say.. govt has no role to play in enabling work from home from remotest villages, as if they connect wire to satellites to access servers. #DigitalIndia.

Unfortunately they talk on economy!!!"
8902,2021-04-02 13:17:05+00:00,docsauravdas,@NPCI_NPCI @TheOfficialSBI @HDFCBank_Cares I have tried 10 IMPS transactions each from my SBI and HDFC accounts. All of them failed with the money being reversed. Kindly look into these issues as I can see a lot of people are affected. Seems like whole IMPS is down #DigitalIndia
8903,2021-04-02 11:02:07+00:00,DEFindia,"From access to government entitlements to connecting with their grandchildren, the elderly had to adapt to digital tools to be able to survive the pandemic.

#DEFIndia #DigitalLiteracy #ElderlyPeople #MobileLearning #DigitalTransformation #DigitalIndia"
8904,2021-04-02 07:01:53+00:00,CSCegov_,"""CSC Spotlight - Stories of Digital Transformation""

Today's guests are VLE Gitu Ch Boro and VLE Habibur Rahman Siddiquee from #Assam.

Watch it LIVE on the #CSC Facebook Page, 02nd April 2021(Today), at 01 PM.

#DigitalIndia #CSCSpotlight #TransformingIndia https://t.co/S0Hpz1cSrd"
8905,2021-04-02 06:27:16+00:00,RakeshC36199612,"@Airtel_Presence @airtelindia My number is nonoperational since 17th Morning , repeated follow ups with your Enterprise Team . ? Do I need divine intervention from God for This to be solved ? #DigitalIndia #harassment #mentalanguish , PATHETIC #CustomerService #CustomerExperience"
8906,2021-04-02 03:19:41+00:00,HarjinderTalwar,"#DigitalIndia is growing from strength to strength. 

@fastagofficial @NPCI_NPCI @UPI_NPCI @NPCI_IMPS @bharatpeindia @SuhailSameer14 @Paytm @vijayshekhar https://t.co/0UoNk56rfR"
8907,2021-04-02 01:25:36+00:00,VrAsokan,"@RKRadhakrishn I guess India wrongly understood the concepts of #DigitalIndia and #NewIndia 

On the other front...any explanation from @ECISVEEP ???

Shame !!!"
8908,2021-04-01 14:21:18+00:00,_SecurityBytes,Indians would no more be harassed after becoming victim of cyber crimes. Our ODR Portal would help them from the stage of commission of cyber crime to its ultimate resolution that too free of cost. We are promoting #SDGs and access to justice (A2J) is one of them. #DigitalIndia https://t.co/FFkcjkM0Qp
8909,2021-04-01 13:27:21+00:00,subramaniharini,There are more auto e-mails and auto messages after the extension from RBI on auto payment / recurring transactions! #DigitalIndia
8910,2021-04-01 11:11:24+00:00,Biswa0390,"@IncomeTaxIndia Please ask any officers from your department to log in into your aincome Tax website. For the last two- three months your website is plyaing game with us, we will login and then your website give us the popup message ""You have been successfully logged out"". 
#DigitalIndia"
8911,2021-04-01 09:51:18+00:00,CSCegov_,"""CSC Spotlight - Stories of Digital Transformation""

This #Friday, the guests are VLE Gitu Ch Boro and VLE Habibur Rahman Siddiquee from #Assam.

Watch it LIVE on the #CSC Facebook Page, 02nd April 2021(Tomorrow), at 01 PM.

#DigitalIndia #CSCSpotlight #TransformingIndia https://t.co/bpOt4gE2eM"
8912,2021-04-01 07:30:00+00:00,hpcl_retail,"Get billed for what is filled. With Integrated Payment Solution, the exact amount fuelled is transmitted to the POS machine from the Dispensing unit.
#GoDigital #ContactlessPayment #CashlessPayment #DigitalIndia #IPS #SmartPay @HPCL https://t.co/MAphnRlNrK"
8913,2021-04-01 07:17:37+00:00,_SecurityBytes,"Learn how to register an ODR Request at ODR Portal of 
@P4LOIndia at https://t.co/xz9n2b2kRA. We have decades of ODR experience and we would help you in resolving all your disputes using the portal. Select help topic from drop down menu after login. #DigitalIndia @IMPraveenDalal https://t.co/LRJmUnSzSi"
8914,2021-04-01 07:00:59+00:00,CSCegov_,"VLE Chiranjib Jena from Baliapal Block, Baleswar District, #Odisha helped an 87-year-old man in money withdrawal at his doorstep through #DigiPay.

#CSC #DigitalIndia #TransformingIndia #thursdayvibes #ThursdayMotivation https://t.co/2pepos1AAL"
8915,2021-04-01 06:08:07+00:00,WhatsAppLaws,Troubled with continuous bad services from your telecom service provider? Open an ODR Request at https://t.co/ynxwGqwn9K and we would resolve your grievance free of cost by engaging with the service provider. Do not suffer in silence and reclaim your rights. #DigitalIndia @PTLB https://t.co/ZyELpRUjKG
8916,2021-03-31 21:21:26+00:00,chaubeydharmesh,"@ANINewsUP to save us poor idiots from any accidents, it would be best to stop the trains running at night altogether! #DigitalIndia only works during day
 ♥️"
8917,2021-03-31 18:12:49+00:00,_DigitalPolice,"Central and Delhi govt are using the services of incapable and incompetent officials who even do not know how to communicate over e--mail. Entrusting your data and info to such a system would be blunder. So stay away from govt projects, apps and websites. #DigitalIndia @PTLB https://t.co/8gdS4SlNEu"
8918,2021-03-31 17:42:00+00:00,RnfiServices,"RNFI लाया है सबसे सस्ते 2 दिन|
.
Purchase M-ATM at never before prices from Flash Sale
.
.
Visit us : https://t.co/wlrfq5yGsx for more details.
.
#supersale #sale #matm #microatm #atm #inr #miniatm #fintech  #rnfi #relipay #rnfiservices #digitalpayment #digitalindia #miniatm https://t.co/QfZui5XcH6"
8919,2021-03-31 16:13:58+00:00,CSCegov_,"""CSC Spotlight - Stories of Digital Transformation""

This #Friday, the guests are VLE Gitu Ch Boro and VLE Habibur Rahman Siddiquee from #Assam.

Watch it LIVE on the #CSC Facebook Page, 02nd April 2021, at 01 PM.

#DigitalIndia #CSCSpotlight #TransformingIndia #wednesdaythought https://t.co/TiDCdj4OGt"
8920,2021-03-31 15:23:27+00:00,crystaltruth123,"@PMOIndia 
@IncomeTaxIndia 
#DigitalIndia 
#PANcard
Link of PAN card with AADHAAR card removed from IT Dept. Website. 

No one knows fate how to process for linkage from 01.04.2021, which is inconvenience towards large number of public.

Help is solicited in the public interest. https://t.co/0dTteXI5AQ https://t.co/uhOEFHaEgj"
8921,2021-03-31 15:20:38+00:00,ujsbansur,"VLE Manisha Devi  from Alwar District, #Rajasthan distributing Sanitary Pads and Spreading Awareness about Menstrual Hygiene among Women and girls under the Stree Swabhiman Initiative.
@dintya15
@PMOIndia
@Ra_THORe
#CSC 
#DigitalIndia 
#TransformingIndia #StreeSwabhiman https://t.co/q8E5lVSv4b"
